"id","title","price","permalink","brand","line","model","processor","storage","memory","condition"
"MLA1399317047","Celular iPhone 14 Pro 256 Gb",1400000,"https://articulo.mercadolibre.com.ar/MLA-1399317047-celular-iphone-14-pro-256-gb-_JM","Apple","iPhone","iPhone 14 Pro","None","256 GB","256 GB","used"
"MLA1697234970","Celular iPhone",350000,"https://articulo.mercadolibre.com.ar/MLA-1697234970-celular-iphone-_JM","Apple","Movistar","7 Plus","Intel XScale PXA270","128 GB","128 GB","used"
"MLA1417213471","iPhone X 64 Gb (muy Bueno)",450000,"https://articulo.mercadolibre.com.ar/MLA-1417213471-iphone-x-64-gb-muy-bueno-_JM","Apple","Iphone x","iPhone X de 64 gb","None","64 GB","64 GB","used"
"MLA1399363337","Moto Edge 30",430000,"https://articulo.mercadolibre.com.ar/MLA-1399363337-moto-edge-30-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","used"
"MLA1660860306","iPhone XS Gold 64 Gb",350000,"https://articulo.mercadolibre.com.ar/MLA-1660860306-iphone-xs-gold-64-gb-_JM","Apple","iPhone XS","XS","Mt9gzd/a","64 GB","64 GB","used"
"MLA1410294607","I Phone Xr ",499000,"https://articulo.mercadolibre.com.ar/MLA-1410294607-i-phone-xr-_JM","Apple","iPhone 11","Xr","None","64 GB","64 GB","used"
"MLA1413885755","Apple iPhone 11 (256 Gb) - Amarillo",559000,"https://articulo.mercadolibre.com.ar/MLA-1413885755-apple-iphone-11-256-gb-amarillo-_JM","Apple","iPhone 11","iPhone 11","iPhone 11","256 GB","256 GB","used"
"MLA1700644612","Iphonexs 256gb.funciona Perfecto.detalle Pantalla/sin Faceid",310000,"https://articulo.mercadolibre.com.ar/MLA-1700644612-iphonexs-256gbfunciona-perfectodetalle-pantallasin-faceid-_JM","Apple","Iphone x","iPhone XS","None","256 GB","256 GB","used"
"MLA1418294471","iPhone 12 Pro 256gb 87%",949000,"https://articulo.mercadolibre.com.ar/MLA-1418294471-iphone-12-pro-256gb-87-_JM","Apple","Iphone 12","12 PRO 256","Apple A14 Bionic","256 GB","256 GB","used"
"MLA1729376268","iPhone 11 Pro",500000,"https://articulo.mercadolibre.com.ar/MLA-1729376268-iphone-11-pro-_JM","Apple","iPhone 11","iPhone 11 Pro","Apple A13 Bionic","64 GB","64 GB","used"
"MLA1674639678","iPhone 11 - 128gb - Liberado - Batería 75%",480000,"https://articulo.mercadolibre.com.ar/MLA-1674639678-iphone-11-128gb-liberado-bateria-75-_JM","Apple","iPhone 11","iPhone 11","Apple A13 Bionic","128 GB","128 GB","used"
"MLA1415834687","Celular iPhone Red Se 2da Generacion 64gb",280000,"https://articulo.mercadolibre.com.ar/MLA-1415834687-celular-iphone-red-se-2da-generacion-64gb-_JM","Apple","Iphone se","iPhone SE (2nd Generation)","Apple A13 Bionic","64 GB","64 GB","used"
"MLA1737344592","iPhone XS 256 Gb Estado Impecable",500000,"https://articulo.mercadolibre.com.ar/MLA-1737344592-iphone-xs-256-gb-estado-impecable-_JM","Apple","Iphone x","xs 256 gb","Apple A12 Bionic","256 GB","256 GB","used"
"MLA1718198084","iPhone 15 Pro Max",2100000,"https://articulo.mercadolibre.com.ar/MLA-1718198084-iphone-15-pro-max-_JM","Apple","iPhone 15","15 pro Max","Apple A17 Pro","256 GB","256 GB","used"
"MLA1735273690","iPhone 13 Mini 85% De Batería 128gb",500000,"https://articulo.mercadolibre.com.ar/MLA-1735273690-iphone-13-mini-85-de-bateria-128gb-_JM","Apple","Iphone 13","iPhone 13 mini","Apple A15 Bionic","128 GB","128 GB","used"
"MLA1418699599","Celular iPhone 13 De 128gb Con 87% De Batería Color Blanco",660000,"https://articulo.mercadolibre.com.ar/MLA-1418699599-celular-iphone-13-de-128gb-con-87-de-bateria-color-blanco-_JM","Apple","Iphone 13","13","Apple A15 Bionic","128 GB","128 GB","used"
"MLA1693723506","Celular iPhone SE",280000,"https://articulo.mercadolibre.com.ar/MLA-1693723506-celular-iphone-se-_JM","Apple","Iphone se","iPhone SE (2nd Generation)","Apple A13 Bionic","64 GB","16 GB","used"
"MLA1713997732","iPhone X Negro 256gb Usado",250000,"https://articulo.mercadolibre.com.ar/MLA-1713997732-iphone-x-negro-256gb-usado-_JM","Apple","Iphone x","iPhone X","None","256 GB","8 GB","used"
"MLA1723410020","iPhone 8 64 Gb",300000,"https://articulo.mercadolibre.com.ar/MLA-1723410020-iphone-8-64-gb-_JM","Apple","iPhone 8","iPhone 8","Apple A11 Bionic","64 GB","64 GB","used"
"MLA1686045308","Vendo! iPhone 8 64gb - Impecable ",210000,"https://articulo.mercadolibre.com.ar/MLA-1686045308-vendo-iphone-8-64gb-impecable-_JM","Apple","iPhone 8","iPhone 8","Apple A11 Bionic","64 GB","64 GB","used"
"MLA1419249713","iPhone 12 Blanco (256gb) + AirPods",600000,"https://articulo.mercadolibre.com.ar/MLA-1419249713-iphone-12-blanco-256gb-airpods-_JM","Apple","Iphone 12","iPhone 12","Apple A14 Bionic","256 GB","256 GB","used"
"MLA1734241076","iPhone 13 128gb",500000,"https://articulo.mercadolibre.com.ar/MLA-1734241076-iphone-13-128gb-_JM","Apple","Iphone 13","iphone 13 128gb","Apple A15 Bionic","128 GB","128 GB","used"
"MLA1579127270","iPhone XR  64 Bateria 94%",350000,"https://articulo.mercadolibre.com.ar/MLA-1579127270-iphone-xr-64-bateria-94-_JM","Apple","iPhone X","iPhone XR","None","64 GB","64 GB","used"
"MLA1417614597","iPhone 13 Pro",850000,"https://articulo.mercadolibre.com.ar/MLA-1417614597-iphone-13-pro-_JM","Apple","Iphone 13","iPhone 13 Pro","Apple A15 Bionic","128 GB","128 GB","used"
"MLA1412733979","iPhone 8 64gb Apple Usado Líquido!",250000,"https://articulo.mercadolibre.com.ar/MLA-1412733979-iphone-8-64gb-apple-usado-liquido-_JM","Apple","iPhone 8","iPhone 8","None","64 GB","64 GB","used"
"MLA1413611943","iPhone 7 128 Gb",200000,"https://articulo.mercadolibre.com.ar/MLA-1413611943-iphone-7-128-gb-_JM","Apple","None","iPhone 7 128 gb","None","128 GB","128 GB","used"
"MLA1728129860","Celular",400000,"https://articulo.mercadolibre.com.ar/MLA-1728129860-celular-_JM","Apple","iPhone 11","iPhone 11","None","128 GB","128 GB","used"
"MLA1720448532","iPhone SE 2020",250000,"https://articulo.mercadolibre.com.ar/MLA-1720448532-iphone-se-2020-_JM","Apple","Iphone se","iPhone SE","Apple A13 Bionic","64 GB","64 GB","used"
"MLA1617556558","iPhone 13 Pro Max 256gb. Condición De Bateria 90%",1300000,"https://articulo.mercadolibre.com.ar/MLA-1617556558-iphone-13-pro-max-256gb-condicion-de-bateria-90-_JM","Apple","Iphone 13","iPhone 13 Pro Max","Apple A15 Bionic","256 GB","256 GB","used"
"MLA1406872763","iPhone 8 Plus, Space Grey, 64 Gb",360000,"https://articulo.mercadolibre.com.ar/MLA-1406872763-iphone-8-plus-space-grey-64-gb-_JM","Apple","None","8 Plus","None","64 GB","64 GB","used"
"MLA1663773850","iPhone 14 256gb Bateria 100% Libre Con Sim Fisico.",1100000,"https://articulo.mercadolibre.com.ar/MLA-1663773850-iphone-14-256gb-bateria-100-libre-con-sim-fisico-_JM","Apple","Iphone 14","iPhone 14","Apple A15 Bionic","256 GB","256 GB","used"
"MLA1409264057","Apple iPhone 12",490000,"https://articulo.mercadolibre.com.ar/MLA-1409264057-apple-iphone-12-_JM","Apple","Libre","iPhone 12","Apple A14 Bionic","64 GB","64 GB","used"
"MLA1619201496","Celular iPhone 13 Pro 256gb",820000,"https://articulo.mercadolibre.com.ar/MLA-1619201496-celular-iphone-13-pro-256gb-_JM","Apple","Iphone 13","13 Pro","Apple A15 Bionic","256 GB","8 GB","used"
"MLA1679518074","iPhone 11",265000,"https://articulo.mercadolibre.com.ar/MLA-1679518074-iphone-11-_JM","Apple","Cualquiera","iPhone 11","None","64 GB","64 GB","used"
"MLA1718265010","I Phone 11 - 256gb. Negro. Pantalla Y Accesorios Originales",450000,"https://articulo.mercadolibre.com.ar/MLA-1718265010-i-phone-11-256gb-negro-pantalla-y-accesorios-originales-_JM","Apple","iPhone 11","iPhone 11","None","256 GB","256 GB","used"
"MLA1407315055","iPhone 13 256gb",900000,"https://articulo.mercadolibre.com.ar/MLA-1407315055-iphone-13-256gb-_JM","Apple","Iphone 13","iPhone 13","Apple A15 Bionic","256 GB","12 GB","used"
"MLA1412072265","iPhone 11 64 Gb. Rojo. Con Caja, Cargador Y Auriculares ",390000,"https://articulo.mercadolibre.com.ar/MLA-1412072265-iphone-11-64-gb-rojo-con-caja-cargador-y-auriculares-_JM","Apple","Liberado","11","None","64 GB","64 GB","used"
"MLA1620399800","Apple iPhone 13 Pro (128 Gb) - Graphito",900000,"https://articulo.mercadolibre.com.ar/MLA-1620399800-apple-iphone-13-pro-128-gb-graphito-_JM","Apple","Iphone 13","iPhone 13 Pro","None","128 GB","128 GB","used"
"MLA1612037752","Celular iPhone 8 Blanco 64 Gb Batería 79% - Leer Descripción",260000,"https://articulo.mercadolibre.com.ar/MLA-1612037752-celular-iphone-8-blanco-64-gb-bateria-79-leer-descripcion-_JM","Apple","iPhone 8","iPhone 8","Apple 8","64 GB","64 GB","used"
"MLA1412994577","iPhone 11 Pro Max+cargador Original+batery Pack+airpodpro2",1150000,"https://articulo.mercadolibre.com.ar/MLA-1412994577-iphone-11-pro-maxcargador-originalbatery-packairpodpro2-_JM","Apple","None","iPhone 11 Pro Max","Apple A11 Bionic","64 GB","64 GB","used"
"MLA1406309281","iPhone 13 128gb",850000,"https://articulo.mercadolibre.com.ar/MLA-1406309281-iphone-13-128gb-_JM","Apple","Iphone 13","iPhone 13","Apple A15 Bionic","128 GB","8 GB","used"
"MLA1396187163","Celular iPhone 14 Pro Negro Espacial",1350000,"https://articulo.mercadolibre.com.ar/MLA-1396187163-celular-iphone-14-pro-negro-espacial-_JM","Apple","Pro","14","None","256 GB","8 GB","used"
"MLA1421713569","iPhone X 256g",350000,"https://articulo.mercadolibre.com.ar/MLA-1421713569-iphone-x-256g-_JM","Apple","Iphone x","X","Apple A11 Bionic","256 GB","256 GB","used"
"MLA1660867592","Celular iPhone XR Rojo 128gb!!  Usado",499999,"https://articulo.mercadolibre.com.ar/MLA-1660867592-celular-iphone-xr-rojo-128gb-usado-_JM","Apple","iPhone X","iPhone XR","Apple A12 Bionic","64 GB","64 GB","used"
"MLA1587949376","Celular iPhone 13 Pro Max 256gb",990000,"https://articulo.mercadolibre.com.ar/MLA-1587949376-celular-iphone-13-pro-max-256gb-_JM","Apple","Iphone 13","iPhone 13 Pro Max","Apple A15 Bionic","256 GB","256 GB","used"
"MLA1587534260","iPhone 11 64gb",460000,"https://articulo.mercadolibre.com.ar/MLA-1587534260-iphone-11-64gb-_JM","Apple","iPhone 11","iPhone 11","None","64 GB","64 GB","used"
"MLA1412638929","iPhone SE (2da Gen) 64gb - Bateria 85%. Excelente Estado",500000,"https://articulo.mercadolibre.com.ar/MLA-1412638929-iphone-se-2da-gen-64gb-bateria-85-excelente-estado-_JM","Apple","Iphone se","iPhone SE (2nd Generation)","Apple A13 Bionic","64 GB","64 GB","used"
"MLA1641863916","Celular Samsung  Zflip 4 5g 256gb 8gb Ram Color Graphite",577500,"https://articulo.mercadolibre.com.ar/MLA-1641863916-celular-samsung-zflip-4-5g-256gb-8gb-ram-color-graphite-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1421680135","Celular Samsung A54 5g 256gb Nuevo!!! Color Verde Lima",625000,"https://articulo.mercadolibre.com.ar/MLA-1421680135-celular-samsung-a54-5g-256gb-nuevo-color-verde-lima-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1737742584","Celular Samsung S23 254 Gigas ",1000000,"https://articulo.mercadolibre.com.ar/MLA-1737742584-celular-samsung-s23-254-gigas-_JM","Samsung","S23","S23","Snapdragon 680","254 GB","254 GB","used"
"MLA1402046625","Celular Samsung Galaxy Fold 5 256gb",2400000,"https://articulo.mercadolibre.com.ar/MLA-1402046625-celular-samsung-galaxy-fold-5-256gb-_JM","Samsung","Galaxy","Fold","Snapdragon 855","256 GB","12 GB","used"
"MLA1742918492","Celular Samsung S20 +",340000,"https://articulo.mercadolibre.com.ar/MLA-1742918492-celular-samsung-s20--_JM","Samsung","Galaxy S","S20+","Exynos 990","128 GB","8 GB","used"
"MLA1739257206","Samsung Galaxy Z Flip 4 256 Liquido!! ",550000,"https://articulo.mercadolibre.com.ar/MLA-1739257206-samsung-galaxy-z-flip-4-256-liquido-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1713885472","Celular iPhone X",300000,"https://articulo.mercadolibre.com.ar/MLA-1713885472-celular-iphone-x-_JM","Apple","Iphone x","iPhone X","Apple A11 Bionic","64 GB","64 GB","used"
"MLA1679439696","Samsung Galaxy Z Flip 5 5g 256gb Color Cream 8gb Ram ",1499900,"https://articulo.mercadolibre.com.ar/MLA-1679439696-samsung-galaxy-z-flip-5-5g-256gb-color-cream-8gb-ram-_JM","Samsung","Galaxy Z","Z Flip3 5G","Snapdragon 888","256 GB","8 GB","used"
"MLA1739943724","Samsung Galaxy S23 256gb  Phantom Black+ Reloj Galaxy Watch5",1100000,"https://articulo.mercadolibre.com.ar/MLA-1739943724-samsung-galaxy-s23-256gb-phantom-black-reloj-galaxy-watch5-_JM","Samsung","Galaxy s23","Samsung S23+","SM-S916B","256 GB","8 GB","used"
"MLA1742907218","Samsung Galaxy S10 128gb  6 De Ram",230000,"https://articulo.mercadolibre.com.ar/MLA-1742907218-samsung-galaxy-s10-128gb-6-de-ram-_JM","Samsung","Galaxy S","S10","None","128 GB","8 GB","used"
"MLA1644549562","Samsung Fold 5 + Funda Spen + Cargador Y Smart Tag Sin Abrir",1499000,"https://articulo.mercadolibre.com.ar/MLA-1644549562-samsung-fold-5-funda-spen-cargador-y-smart-tag-sin-abrir-_JM","Samsung","fold","Fold5 512gb Bundle","None","512 GB","12 GB","used"
"MLA1713832612","Samsung Galaxy S23 Ultra 512gb",1200000,"https://articulo.mercadolibre.com.ar/MLA-1713832612-samsung-galaxy-s23-ultra-512gb-_JM","Samsung","Galaxy","S23 Ultra","Snapdragon 8 Gen 2","512 GB","12 GB","used"
"MLA1419752273","Samsung Galaxy Flip 5 512gb",950000,"https://articulo.mercadolibre.com.ar/MLA-1419752273-samsung-galaxy-flip-5-512gb-_JM","Samsung","Galaxy Z","Galaxy Z Flip5","Snapdragon 8 Plus Gen 2","512 GB","12 GB","used"
"MLA1416185129","Samsung M62 Dual Sim 256gb ",580000,"https://articulo.mercadolibre.com.ar/MLA-1416185129-samsung-m62-dual-sim-256gb-_JM","Samsung","Galaxy M","M62","Exynos 9825","256 GB","8 GB","used"
"MLA1693665034","Samsung A54 5g 256gb 8ram",700000,"https://articulo.mercadolibre.com.ar/MLA-1693665034-samsung-a54-5g-256gb-8ram-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1704746890","Nuevo - Samsung Galaxy Z Flip 5 5g 8gb 256gb Negro",1200000,"https://articulo.mercadolibre.com.ar/MLA-1704746890-nuevo-samsung-galaxy-z-flip-5-5g-8gb-256gb-negro-_JM","Samsung","Galaxy Flip5","Flip 5","Qualcomm Snapdragon 8 Gen 2","512 GB","8 GB","used"
"MLA1421590423","Samsung Galaxy S22 5g 128 Gb Phantom Black 8 Gb Ram",850000,"https://articulo.mercadolibre.com.ar/MLA-1421590423-samsung-galaxy-s22-5g-128-gb-phantom-black-8-gb-ram-_JM","Samsung","Galaxy S","S22 (Exynos)","Exynos 2200","128 GB","8 GB","used"
"MLA1418952891","Samsung Galaxy S22 Plus 128 Gb 8gb ",500000,"https://articulo.mercadolibre.com.ar/MLA-1418952891-samsung-galaxy-s22-plus-128-gb-8gb-_JM","Samsung","Galaxy S","S22+ Dual SIM (Exynos)","Exynos 2200","128 GB","8 GB","used"
"MLA1736545132","Celular Samsung Galaxy S22 Ultra ",1152000,"https://articulo.mercadolibre.com.ar/MLA-1736545132-celular-samsung-galaxy-s22-ultra-_JM","Samsung","Galaxy S","S22 Ultra 5G Dual SIM (Snapdragon)","SM8450","256 GB","12 GB","used"
"MLA1422237481","Samsung Galaxy S22+ Verde 256gb C/ Cuots",1150000,"https://articulo.mercadolibre.com.ar/MLA-1422237481-samsung-galaxy-s22-verde-256gb-c-cuots-_JM","Samsung","Galaxy S","S22+ (Snapdragon)","Snapdragon 8 Gen 1","256 GB","8 GB","used"
"MLA1489847836","Samsung Galaxy Z Flip 256 Gb Mirror Purple 8 Gb Ram",990000,"https://articulo.mercadolibre.com.ar/MLA-1489847836-samsung-galaxy-z-flip-256-gb-mirror-purple-8-gb-ram-_JM","Samsung","Galaxy Z","Z Flip","Snapdragon 855+","256 GB","8 GB","used"
"MLA1421845923","Celular Samsung S22",540000,"https://articulo.mercadolibre.com.ar/MLA-1421845923-celular-samsung-s22-_JM","Samsung","Galaxy S","S22 Dual SIM (Snapdragon)","Snapdragon 8 Gen 1","128 GB","8 GB","used"
"MLA1705299270","Celular Samsung S22 128 Gb + 8gb Negro / Perfecto Estado ",900000,"https://articulo.mercadolibre.com.ar/MLA-1705299270-celular-samsung-s22-128-gb-8gb-negro-perfecto-estado-_JM","Samsung","Galaxy S","S22","None","128 GB","8 GB","used"
"MLA1669030796"," Samsung Galaxy Z Fold3 5g 256gb + 12gb Ram Color Silver",810000,"https://articulo.mercadolibre.com.ar/MLA-1669030796-samsung-galaxy-z-fold3-5g-256gb-12gb-ram-color-silver-_JM","Samsung","Galaxy","Z Fold3 5G","Snapdragon 888 5G","256 GB","12 GB","used"
"MLA1402269689","Celular Samsung Z Flip 5 Lavanda ",1150000,"https://articulo.mercadolibre.com.ar/MLA-1402269689-celular-samsung-z-flip-5-lavanda-_JM","Samsung","Galaxy Z","Z Flip5","Qualcomm Snapdragon 8 Gen 2 for Galaxy","256 GB","8 GB","used"
"MLA1709407410","Celular Samsung Galaxy S21 5g 128gb Phantom White Usado",515000,"https://articulo.mercadolibre.com.ar/MLA-1709407410-celular-samsung-galaxy-s21-5g-128gb-phantom-white-usado-_JM","Samsung","Galaxy S","S21 5G","Exynos 2100 (5 nm","128 GB","8 GB","used"
"MLA1737657572","Samsung S23 Ultra",1360000,"https://articulo.mercadolibre.com.ar/MLA-1737657572-samsung-s23-ultra-_JM","Samsung","S23","S23 Ultra","Snapdragon","256 GB","12 GB","used"
"MLA1725851584","Samsung S23 Fe 8/128gb Mint",799000,"https://articulo.mercadolibre.com.ar/MLA-1725851584-samsung-s23-fe-8128gb-mint-_JM","Samsung","Galaxy S","S23 FE","Snapdragon 8 Gen 2","128 GB","8 GB","used"
"MLA1669682180","Samsung Galaxy S23 128gb Color Negro / Excelente Estado",830000,"https://articulo.mercadolibre.com.ar/MLA-1669682180-samsung-galaxy-s23-128gb-color-negro-excelente-estado-_JM","Samsung","Galaxy","S23","Snapdragon 8 Gen 2","128 GB","8 GB","used"
"MLA1420968249","Samsung Galaxy S10 Plus De 128 Gb Interno Y 8 Gb Ram.",410000,"https://articulo.mercadolibre.com.ar/MLA-1420968249-samsung-galaxy-s10-plus-de-128-gb-interno-y-8-gb-ram-_JM","Samsung","Galaxy S","S10+","Exynos 9820","128 GB","8 GB","used"
"MLA1699452522","Samsung Galaxy Z Fold5 512gb Black",2300000,"https://articulo.mercadolibre.com.ar/MLA-1699452522-samsung-galaxy-z-fold5-512gb-black-_JM","Samsung","Galaxy Z","Z Fold5","None","512 GB","12 GB","used"
"MLA1420285469","Celular Samsung A54 5g De 256 Gb",700000,"https://articulo.mercadolibre.com.ar/MLA-1420285469-celular-samsung-a54-5g-de-256-gb-_JM","Samsung","Galaxy A","Samsung a 54 256gb","None","256 GB","8 GB","used"
"MLA1417492769","Samsung Z Flip 4 256gb 8gb Ram",685000,"https://articulo.mercadolibre.com.ar/MLA-1417492769-samsung-z-flip-4-256gb-8gb-ram-_JM","Samsung","Galaxy Z","Z Flip","Snapdragon 855+","256 GB","8 GB","used"
"MLA1398600265","Celular Samsung S23 Ultra 256 Gb Black",1300000,"https://articulo.mercadolibre.com.ar/MLA-1398600265-celular-samsung-s23-ultra-256-gb-black-_JM","Samsung","Galaxy","S23 Ultra","Snapdragon 8 Gen 2","256 GB","12 GB","used"
"MLA1742865632","Samsung A54 5g (256gb)",450000,"https://articulo.mercadolibre.com.ar/MLA-1742865632-samsung-a54-5g-256gb-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1421691279","Samsung Galaxy Z Flip4 5g 5g 256 Gb Blue 8 Gb Ram + 2 Fundas",599000,"https://articulo.mercadolibre.com.ar/MLA-1421691279-samsung-galaxy-z-flip4-5g-5g-256-gb-blue-8-gb-ram-2-fundas-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1414864743","Samsung Galaxy S23 Ultra  1 Tb  - Ed. Limit. + Cargador Orig",2100000,"https://articulo.mercadolibre.com.ar/MLA-1414864743-samsung-galaxy-s23-ultra-1-tb-ed-limit-cargador-orig-_JM","Samsung","Galaxy","S23 Ultra","Snapdragon 615","1024 GB","12 GB","used"
"MLA1420304129","Samsung Galaxy A54 256gb Negro ",680000,"https://articulo.mercadolibre.com.ar/MLA-1420304129-samsung-galaxy-a54-256gb-negro-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1422437257","Celular Samsung Z Flip4 128g",520000,"https://articulo.mercadolibre.com.ar/MLA-1422437257-celular-samsung-z-flip4-128g-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","128 GB","8 GB","used"
"MLA1339316488","Samsung Galaxy Flip4 ",599999,"https://articulo.mercadolibre.com.ar/MLA-1339316488-samsung-galaxy-flip4-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1740733900","Celular Samsung Galaxy Zflip4 128gb",750000,"https://articulo.mercadolibre.com.ar/MLA-1740733900-celular-samsung-galaxy-zflip4-128gb-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","128 GB","8 GB","used"
"MLA1711076932","Samsung Galaxy A54 5g 256 Gb Awesome Graphite Y Accesorios",842000,"https://articulo.mercadolibre.com.ar/MLA-1711076932-samsung-galaxy-a54-5g-256-gb-awesome-graphite-y-accesorios-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1730876444","Samsung Z Flip 5 (512gb Green) Combo Super Completo",1000000,"https://articulo.mercadolibre.com.ar/MLA-1730876444-samsung-z-flip-5-512gb-green-combo-super-completo-_JM","Samsung","Galaxy Z","SM-F731B","Qualcomm® Snapdragon™ 8+ Gen 2","512 GB","8 GB","used"
"MLA1677909604","Samsung Galaxy A54 5g",592000,"https://articulo.mercadolibre.com.ar/MLA-1677909604-samsung-galaxy-a54-5g-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1644794748","Samsung Galaxy A54 5g 256gb 8gb De Ram",800000,"https://articulo.mercadolibre.com.ar/MLA-1644794748-samsung-galaxy-a54-5g-256gb-8gb-de-ram-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1684580502","Samsung Galaxy Z Flip4 5g 128 Gb  Graphite 8 Gb Ram",549000,"https://articulo.mercadolibre.com.ar/MLA-1684580502-samsung-galaxy-z-flip4-5g-128-gb-graphite-8-gb-ram-_JM","Samsung","Galaxy Z","Z Flip4 5G","Snapdragon 8+ Gen 1","128 GB","8 GB","used"
"MLA1415558475","Celular Samsung Galaxy Note 10 Plus 256 Gb Negro 12 Ram",600000,"https://articulo.mercadolibre.com.ar/MLA-1415558475-celular-samsung-galaxy-note-10-plus-256-gb-negro-12-ram-_JM","Samsung","Galaxy Note","Note10+","None","256 GB","12 GB","used"
"MLA1412904893","Celular Samsung Galaxy S20. Grey",310000,"https://articulo.mercadolibre.com.ar/MLA-1412904893-celular-samsung-galaxy-s20-grey-_JM","Samsung","Galaxy S","S20 Dual SIM","Exynos 990","128 GB","8 GB","used"
"MLA1743689290","Samsung A54 5g 256gb Sin Uso",580000,"https://articulo.mercadolibre.com.ar/MLA-1743689290-samsung-a54-5g-256gb-sin-uso-_JM","Samsung","Galaxy A","A54 5G","Exynos 1380","256 GB","8 GB","used"
"MLA1418789537","Samsung S23 Plus",1350000,"https://articulo.mercadolibre.com.ar/MLA-1418789537-samsung-s23-plus-_JM","Samsung","Galaxy","S23 Plus","Snapdragon 8 Gen 2","256 GB","8 GB","used"
"MLA1420496081","Samsung Galaxy S23 Ultra 12gb Ram 256gb",1150000,"https://articulo.mercadolibre.com.ar/MLA-1420496081-samsung-galaxy-s23-ultra-12gb-ram-256gb-_JM","Samsung","Galaxy","S23 Ultra","Snapdragon 8 Gen 2","256 GB","12 GB","used"
"MLA1419159607","Samsung Galaxy A54 256 Gb Dual Sim Nuevo En Caja!!",299000,"https://articulo.mercadolibre.com.ar/MLA-1419159607-samsung-galaxy-a54-256-gb-dual-sim-nuevo-en-caja-_JM","Xiaomi","Redmi","Note 13 4G","Snapdragon 685","256 GB","8 GB","used"
"MLA1742860292","Xiaomi 13t Leica 256gb Ram12gb Dual Sim Ip68 5g Amoled 6.",650000,"https://articulo.mercadolibre.com.ar/MLA-1742860292-xiaomi-13t-leica-256gb-ram12gb-dual-sim-ip68-5g-amoled-6-_JM","Xiaomi","None","13T (Leica)","MediaTek Dimensity 8200","256 GB","12 GB","used"
"MLA1415756135","Xiaomi 11 Tpro 8+5gb Ram/256gb Rom Dual Sim Libre/caja Fact.",480000,"https://articulo.mercadolibre.com.ar/MLA-1415756135-xiaomi-11-tpro-85gb-ram256gb-rom-dual-sim-librecaja-fact-_JM","Xiaomi","Mi","11T Pro","Snapdragon 888","256 GB","8 GB","used"
"MLA1682369646","Xiaomi Mi 11 Lite 5g Ne Melocotón 128 Gb 8 Gb Ram",500000,"https://articulo.mercadolibre.com.ar/MLA-1682369646-xiaomi-mi-11-lite-5g-ne-melocoton-128-gb-8-gb-ram-_JM","Xiaomi","Mi","11 Lite 5G NE","Snapdragon 778G","128 GB","8 GB","used"
"MLA1415512397","Redmi 12",240000,"https://articulo.mercadolibre.com.ar/MLA-1415512397-redmi-12-_JM","Xiaomi","None","12 Pro 5G","Snapdragon 8 Gen 1","128 GB","8 GB","used"
"MLA1684459968","Xiaomi 12t Pro Dual Sim 256 Gb  Negro 8 Gb Ram",630000,"https://articulo.mercadolibre.com.ar/MLA-1684459968-xiaomi-12t-pro-dual-sim-256-gb-negro-8-gb-ram-_JM","Xiaomi","None","12T Pro Dual SIM","Snapdragon 8+ Gen 1","256 GB","8 GB","used"
"MLA1727222294","Celular Xiaomi Redmi Note 12 Pro 4 G, New En Caja Original ",600000,"https://articulo.mercadolibre.com.ar/MLA-1727222294-celular-xiaomi-redmi-note-12-pro-4-g-new-en-caja-original-_JM","Xiaomi Redmi note 12 pro 4 g","Redmi note","Redmi Note 12 Pro","MediaTek","254 GB","8 GB","used"
"MLA1419261643","Xiaomi Redmi Note 13 256 Gb Dualsim 2.80 Ghz Nuevo Caja!!!",299000,"https://articulo.mercadolibre.com.ar/MLA-1419261643-xiaomi-redmi-note-13-256-gb-dualsim-280-ghz-nuevo-caja-_JM","Samsung","Galaxy S","S23 FE","Exynos 2200","256 GB","8 GB","used"
